,summary_stats,mean_std,percentiles,pca,flatten
summary_stats,1.0,0.5771415904309859,0.6758916404528011,0.6385088214634351,0.36411841337203243
mean_std,0.5771415904309859,1.0,0.6583818836202799,0.6725997766769772,0.39370343612307107
percentiles,0.6758916404528011,0.6583818836202799,1.0,0.560004235369665,0.4428828596721211
pca,0.6385088214634351,0.6725997766769772,0.560004235369665,1.0,0.3142724491205095
flatten,0.36411841337203243,0.39370343612307107,0.4428828596721211,0.3142724491205095,1.0
