dataset,model,region_id,region_name,average_score,embedding_count
hcp,region_group_lasso,36,17Networks_LH_ContC_pCun_2,0.015714285714285715,5
hcp,region_group_lasso,42,17Networks_LH_DefaultB_Temp_2,0.015714285714285715,5
hcp,region_group_lasso,85,17Networks_RH_ContB_PFCld_1,0.015714285714285715,5
hcp,region_group_lasso,66,17Networks_RH_DorsAttnA_ParOcc_1,0.02015873015873016,5
hcp,region_group_lasso,96,17Networks_RH_DefaultC_Rsp_1,0.02015873015873016,5
hcp,region_group_lasso,13,17Networks_LH_SomMotB_Cent_1,0.02142857142857143,5
hcp,region_group_lasso,33,17Networks_LH_ContA_PFCl_2,0.025873015873015874,5
hcp,region_group_lasso,41,17Networks_LH_DefaultB_Temp_1,0.026587301587301587,5
hcp,region_group_lasso,17,17Networks_LH_DorsAttnB_PostC_1,0.027142857142857146,5
hcp,region_group_lasso,65,17Networks_RH_DorsAttnA_TempOcc_1,0.02777777777777778,5
hcp,region_group_lasso,39,17Networks_LH_DefaultA_pCunPCC_1,0.028492063492063492,5
hcp,region_group_lasso,76,17Networks_RH_SalVentAttnB_PFCl_1,0.02904761904761905,5
hcp,region_group_lasso,81,17Networks_RH_ContA_PFCl_1,0.02904761904761905,5
hcp,region_group_lasso,51,17Networks_RH_VisCent_ExStr_1,0.03142857142857143,5
hcp,region_group_lasso,11,17Networks_LH_SomMotB_S2_1,0.03158730158730159,5
hcp,region_group_lasso,54,17Networks_RH_VisPeri_StriCal_1,0.032380952380952385,5
hcp,region_group_lasso,87,17Networks_RH_ContC_Cingp_1,0.032857142857142856,5
hcp,region_group_lasso,73,17Networks_RH_SalVentAttnA_ParMed_1,0.0334920634920635,5
hcp,region_group_lasso,83,17Networks_RH_ContB_Temp_1,0.034206349206349206,5
hcp,region_group_lasso,57,17Networks_RH_SomMotA_1,0.03476190476190476,5
hcp,region_group_lasso,12,17Networks_LH_SomMotB_S2_2,0.03547619047619048,5
hcp,region_group_lasso,21,17Networks_LH_SalVentAttnA_ParOper_1,0.0373015873015873,5
hcp,region_group_lasso,25,17Networks_LH_SalVentAttnA_FrMed_1,0.0373015873015873,5
hcp,region_group_lasso,3,17Networks_LH_VisCent_Striate_1,0.03801587301587302,5
hcp,region_group_lasso,1,17Networks_LH_VisCent_ExStr_1,0.0392063492063492,5
hcp,region_group_lasso,75,17Networks_RH_SalVentAttnB_IPL_1,0.039285714285714285,5
hcp,region_group_lasso,46,17Networks_LH_DefaultB_PFCv_1,0.03976190476190476,5
hcp,region_group_lasso,52,17Networks_RH_VisCent_ExStr_2,0.04182539682539683,5
hcp,region_group_lasso,63,17Networks_RH_SomMotB_S2_2,0.0423015873015873,5
hcp,region_group_lasso,19,17Networks_LH_DorsAttnB_PostC_3,0.04238095238095238,5
hcp,region_group_lasso,98,17Networks_RH_TempPar_1,0.04238095238095238,5
hcp,region_group_lasso,26,17Networks_LH_SalVentAttnB_PFCl_1,0.04357142857142857,5
hcp,region_group_lasso,27,17Networks_LH_SalVentAttnB_PFCmp_1,0.045476190476190476,5
hcp,region_group_lasso,77,17Networks_RH_SalVentAttnB_PFCmp_1,0.04571428571428572,5
hcp,region_group_lasso,5,17Networks_LH_VisPeri_ExStrInf_1,0.048095238095238094,5
hcp,region_group_lasso,70,17Networks_RH_DorsAttnB_FEF_1,0.048095238095238094,5
hcp,region_group_lasso,74,17Networks_RH_SalVentAttnA_FrMed_1,0.04873015873015873,5
hcp,region_group_lasso,82,17Networks_RH_ContA_PFCl_2,0.04873015873015873,5
hcp,region_group_lasso,37,17Networks_LH_ContC_Cingp_1,0.05063492063492063,5
hcp,region_group_lasso,53,17Networks_RH_VisCent_ExStr_3,0.05063492063492063,5
hcp,region_group_lasso,23,17Networks_LH_SalVentAttnA_Ins_2,0.05182539682539683,5
hcp,region_group_lasso,58,17Networks_RH_SomMotA_2,0.05444444444444445,5
hcp,region_group_lasso,64,17Networks_RH_SomMotB_Cent_1,0.055158730158730164,5
hcp,region_group_lasso,6,17Networks_LH_VisPeri_StriCal_1,0.055634920634920634,5
hcp,region_group_lasso,95,17Networks_RH_DefaultB_PFCv_2,0.055714285714285716,5
hcp,region_group_lasso,88,17Networks_RH_ContC_pCun_1,0.05634920634920635,5
hcp,region_group_lasso,24,17Networks_LH_SalVentAttnA_ParMed_1,0.06142857142857142,5
hcp,region_group_lasso,69,17Networks_RH_DorsAttnB_PostC_2,0.06333333333333332,5
hcp,region_group_lasso,2,17Networks_LH_VisCent_ExStr_2,0.06825396825396826,5
hcp,region_group_lasso,32,17Networks_LH_ContA_PFCl_1,0.07158730158730159,5
hcp,region_group_lasso,90,17Networks_RH_DefaultA_PFCd_1,0.07277777777777779,5
hcp,region_group_lasso,15,17Networks_LH_DorsAttnA_ParOcc_1,0.0734920634920635,5
hcp,region_group_lasso,71,17Networks_RH_SalVentAttnA_ParOper_1,0.07357142857142858,5
hcp,region_group_lasso,20,17Networks_LH_DorsAttnB_FEF_1,0.08158730158730158,5
hcp,region_group_lasso,31,17Networks_LH_ContA_IPS_1,0.08158730158730158,5
hcp,region_group_lasso,56,17Networks_RH_VisPeri_ExStrSup_1,0.08682539682539683,5
hcp,region_group_lasso,80,17Networks_RH_ContA_IPS_1,0.08714285714285715,5
hcp,region_group_lasso,67,17Networks_RH_DorsAttnA_SPL_1,0.08809523809523809,5
hcp,region_group_lasso,84,17Networks_RH_ContB_IPL_1,0.08825396825396825,5
hcp,region_group_lasso,92,17Networks_RH_DefaultA_PFCm_1,0.08928571428571427,5
hcp,region_group_lasso,89,17Networks_RH_DefaultA_IPL_1,0.0923015873015873,5
hcp,region_group_lasso,38,17Networks_LH_DefaultA_PFCd_1,0.09992063492063492,5
hcp,region_group_lasso,86,17Networks_RH_ContB_PFClv_1,0.10015873015873016,5
hcp,region_group_lasso,50,17Networks_LH_TempPar_1,0.11666666666666667,5
hcp,region_group_lasso,4,17Networks_LH_VisCent_ExStr_3,0.12492063492063492,5
hcp,region_group_lasso,68,17Networks_RH_DorsAttnB_PostC_1,0.1353968253968254,5
hcp,region_group_lasso,8,17Networks_LH_SomMotA_1,0.14333333333333334,5
hcp,region_group_lasso,61,17Networks_RH_SomMotB_Aud_1,0.14714285714285713,5
hcp,region_group_lasso,16,17Networks_LH_DorsAttnA_SPL_1,0.14785714285714285,5
hcp,region_group_lasso,93,17Networks_RH_DefaultB_PFCd_1,0.17142857142857143,5
hcp,region_group_lasso,44,17Networks_LH_DefaultB_PFCd_1,0.17253968253968252,5
hcp,region_group_lasso,14,17Networks_LH_DorsAttnA_TempOcc_1,0.17896825396825397,5
hcp,region_group_lasso,29,17Networks_LH_LimbicA_TempPole_1,0.19357142857142856,5
hcp,region_group_lasso,10,17Networks_LH_SomMotB_Aud_1,0.20023809523809524,5
hcp,region_group_lasso,79,17Networks_RH_LimbicA_TempPole_1,0.21357142857142858,5
hcp,region_group_lasso,45,17Networks_LH_DefaultB_PFCl_1,0.21984126984126987,5
hcp,region_group_lasso,28,17Networks_LH_LimbicB_OFC_1,0.22373015873015872,5
hcp,region_group_lasso,100,17Networks_RH_TempPar_3,0.24230158730158732,5
hcp,region_group_lasso,22,17Networks_LH_SalVentAttnA_Ins_1,0.2523015873015873,5
hcp,region_group_lasso,35,17Networks_LH_ContC_pCun_1,0.3103174603174603,5
hcp,region_group_lasso,9,17Networks_LH_SomMotA_2,0.33492063492063495,5
hcp,region_group_lasso,78,17Networks_RH_LimbicB_OFC_1,0.35666666666666663,5
hcp,region_group_lasso,60,17Networks_RH_SomMotA_4,0.4093650793650793,5
hcp,region_group_lasso,72,17Networks_RH_SalVentAttnA_Ins_1,0.44103174603174605,5
hcp,region_group_lasso,43,17Networks_LH_DefaultB_IPL_1,0.451031746031746,5
hcp,region_group_lasso,34,17Networks_LH_ContB_PFClv_1,0.484047619047619,5
hcp,region_group_lasso,47,17Networks_LH_DefaultB_PFCv_2,0.518968253968254,5
hcp,region_group_lasso,49,17Networks_LH_DefaultC_PHC_1,0.5321428571428571,5
hcp,region_group_lasso,94,17Networks_RH_DefaultB_PFCv_1,0.5664285714285715,5
hcp,region_group_lasso,97,17Networks_RH_DefaultC_PHC_1,0.575952380952381,5
hcp,region_group_lasso,59,17Networks_RH_SomMotA_3,0.641984126984127,5
hcp,region_group_lasso,40,17Networks_LH_DefaultA_PFCm_1,0.7090476190476191,5
